,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
139,M,mujets,up,5,0,2.5,140,200,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.05780752741809753
140,M,mujets,up,5,0,2.5,200,300,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.07389516696745009
141,M,mujets,up,5,0,2.5,300,600,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.04981850064362939
142,M,mujets,up,5,0,2.5,600,1000,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.06536494228091115
143,M,mujets,up,4,0,2.5,20,30,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.22147847436293228
144,M,mujets,up,4,0,2.5,30,50,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.08653879629219416
145,M,mujets,up,4,0,2.5,50,70,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.06144066752417465
146,M,mujets,up,4,0,2.5,70,100,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.12187089616515108
147,M,mujets,up,4,0,2.5,100,140,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.1516564713760646
148,M,mujets,up,4,0,2.5,140,200,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.1734225822542926
149,M,mujets,up,4,0,2.5,200,300,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.22168550090235029
150,M,mujets,up,4,0,2.5,300,600,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.14945550193088816
151,M,mujets,up,4,0,2.5,600,1000,0,1,0.994624*(1.+0.0033928*x)/(1.+0.00352627*x)+0.19609482684273344
190,T,mujets,central,5,0,2.5,20,1000,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)
191,T,mujets,central,4,0,2.5,20,1000,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)
192,T,mujets,down,5,0,2.5,20,30,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.061186902474346466
193,T,mujets,down,5,0,2.5,30,50,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.0413236828870535
194,T,mujets,down,5,0,2.5,50,70,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.02979016607786128
195,T,mujets,down,5,0,2.5,70,100,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.045004932886894285
196,T,mujets,down,5,0,2.5,100,140,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.04613623306274111
197,T,mujets,down,5,0,2.5,140,200,0,1,1.01295*(1.+0.00415831*x)/(1.+0.00457842*x)-0.058477574956458125
