,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
60,T,comb,down,4,0,2.5,30,50,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))-0.3463634880543871
61,T,comb,down,4,0,2.5,50,70,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))-0.2829664316406225
62,T,comb,down,4,0,2.5,70,100,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))-0.17431062328426344
63,T,comb,down,4,0,2.5,100,140,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))-0.13544674689434827
64,T,comb,down,4,0,2.5,140,200,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))-0.13770566568691156
65,T,comb,down,4,0,2.5,200,300,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))-0.25490862329873876
66,T,comb,up,5,0,2.5,30,50,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))+0.09896099658696775
67,T,comb,up,5,0,2.5,50,70,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))+0.08084755189732072
68,T,comb,up,5,0,2.5,70,100,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))+0.04980303522407527
69,T,comb,up,5,0,2.5,100,140,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))+0.03869907054124236
70,T,comb,up,5,0,2.5,140,200,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))+0.039344475910546156
71,T,comb,up,5,0,2.5,200,300,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))+0.07283103522821108
72,T,comb,up,4,0,2.5,30,50,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))+0.3463634880543871
73,T,comb,up,4,0,2.5,50,70,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))+0.2829664316406225
74,T,comb,up,4,0,2.5,70,100,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))+0.17431062328426344
75,T,comb,up,4,0,2.5,100,140,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))+0.13544674689434827
76,T,comb,up,4,0,2.5,140,200,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))+0.13770566568691156
77,T,comb,up,4,0,2.5,200,300,0,1,0.545511+0.0151143*log(x+19)*log(x+18)*(3-0.379022*log(x+18))+0.25490862329873876
78,XT,comb,central,5,0,2.5,30,300,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))
79,XT,comb,central,4,0,2.5,30,300,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))
80,XT,comb,down,5,0,2.5,30,50,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))-0.1015266870319419
81,XT,comb,down,5,0,2.5,50,70,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))-0.0830971576502197
82,XT,comb,down,5,0,2.5,70,100,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))-0.05350010005747132
83,XT,comb,down,5,0,2.5,100,140,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))-0.04280443707904915
84,XT,comb,down,5,0,2.5,140,200,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))-0.0411638053123383
85,XT,comb,down,5,0,2.5,200,300,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))-0.07889959196882439
86,XT,comb,down,4,0,2.5,30,50,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))-0.35534340461179664
87,XT,comb,down,4,0,2.5,50,70,0,1,0.603513+0.0105523*log(x+19)*log(x+18)*(3-0.328583*log(x+18))-0.29084005177576894
