,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
222,T,mujets,up,4,0,2.5,70,100,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))+0.09253282726932871
223,T,mujets,up,4,0,2.5,100,140,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))+0.16928387629475883
224,T,mujets,up,4,0,2.5,140,200,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))+0.43641598724548003
225,T,mujets,up,4,0,2.5,200,300,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))+0.5381763389172152
226,T,mujets,up,4,0,2.5,300,600,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))+0.4925847774575074
227,T,mujets,up,4,0,2.5,600,1000,0,1,0.770747+0.00618264*log(x+19)*log(x+18)*(3-0.318549*log(x+18))+0.3063264823241448
266,XT,mujets,central,5,0,2.5,20,1000,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))
267,XT,mujets,central,4,0,2.5,20,1000,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))
268,XT,mujets,down,5,0,2.5,20,30,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))-0.06370383948526999
269,XT,mujets,down,5,0,2.5,30,50,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))-0.07128071089505765
270,XT,mujets,down,5,0,2.5,50,70,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))-0.03331824704546963
271,XT,mujets,down,5,0,2.5,70,100,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))-0.027412603629170827
272,XT,mujets,down,5,0,2.5,100,140,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))-0.05001779129169541
273,XT,mujets,down,5,0,2.5,140,200,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))-0.1245440748800663
274,XT,mujets,down,5,0,2.5,200,300,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))-0.14421299609649274
275,XT,mujets,down,5,0,2.5,300,600,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))-0.15733286425169274
276,XT,mujets,down,5,0,2.5,600,1000,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))-0.09489665818975526
277,XT,mujets,down,4,0,2.5,20,30,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))-0.22296343819844497
278,XT,mujets,down,4,0,2.5,30,50,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))-0.24948248813270177
279,XT,mujets,down,4,0,2.5,50,70,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))-0.11661386465914371
280,XT,mujets,down,4,0,2.5,70,100,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))-0.09594411270209789
281,XT,mujets,down,4,0,2.5,100,140,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))-0.17506226952093393
282,XT,mujets,down,4,0,2.5,140,200,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))-0.43590426208023203
283,XT,mujets,down,4,0,2.5,200,300,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))-0.5047454863377245
284,XT,mujets,down,4,0,2.5,300,600,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))-0.5506650248809246
285,XT,mujets,down,4,0,2.5,600,1000,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))-0.33213830366414343
286,XT,mujets,up,5,0,2.5,20,30,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))+0.06370383948526999
287,XT,mujets,up,5,0,2.5,30,50,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))+0.07128071089505765
288,XT,mujets,up,5,0,2.5,50,70,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))+0.03331824704546963
289,XT,mujets,up,5,0,2.5,70,100,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))+0.027412603629170827
290,XT,mujets,up,5,0,2.5,100,140,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))+0.05001779129169541
291,XT,mujets,up,5,0,2.5,140,200,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))+0.1245440748800663
292,XT,mujets,up,5,0,2.5,200,300,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))+0.14421299609649274
293,XT,mujets,up,5,0,2.5,300,600,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))+0.15733286425169274
294,XT,mujets,up,5,0,2.5,600,1000,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))+0.09489665818975526
295,XT,mujets,up,4,0,2.5,20,30,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))+0.22296343819844497
296,XT,mujets,up,4,0,2.5,30,50,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))+0.24948248813270177
297,XT,mujets,up,4,0,2.5,50,70,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))+0.11661386465914371
298,XT,mujets,up,4,0,2.5,70,100,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))+0.09594411270209789
299,XT,mujets,up,4,0,2.5,100,140,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))+0.17506226952093393
300,XT,mujets,up,4,0,2.5,140,200,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))+0.43590426208023203
301,XT,mujets,up,4,0,2.5,200,300,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))+0.5047454863377245
302,XT,mujets,up,4,0,2.5,300,600,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))+0.5506650248809246
303,XT,mujets,up,4,0,2.5,600,1000,0,1,0.778213+0.0069143*log(x+19)*log(x+18)*(3-0.360382*log(x+18))+0.33213830366414343
