,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
274,XT,mujets,down,5,0,2.5,200,300,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))-0.1601730972784885
275,XT,mujets,down,5,0,2.5,300,600,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))-0.18754049200434808
276,XT,mujets,down,5,0,2.5,600,1000,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))-0.12497377911357038
277,XT,mujets,down,4,0,2.5,20,30,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))-0.14064492035087686
278,XT,mujets,down,4,0,2.5,30,50,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))-0.1698362316693428
279,XT,mujets,down,4,0,2.5,50,70,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))-0.09775869124593917
280,XT,mujets,down,4,0,2.5,70,100,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))-0.09512431469859602
281,XT,mujets,down,4,0,2.5,100,140,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))-0.1715338361817138
282,XT,mujets,down,4,0,2.5,140,200,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))-0.4175691871580746
283,XT,mujets,down,4,0,2.5,200,300,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))-0.5606058404747097
284,XT,mujets,down,4,0,2.5,300,600,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))-0.6563917220152182
285,XT,mujets,down,4,0,2.5,600,1000,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))-0.43740822689749637
286,XT,mujets,up,5,0,2.5,20,30,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))+0.04018426295739339
287,XT,mujets,up,5,0,2.5,30,50,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))+0.04852463761981223
288,XT,mujets,up,5,0,2.5,50,70,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))+0.027931054641696904
289,XT,mujets,up,5,0,2.5,70,100,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))+0.02717837562817029
290,XT,mujets,up,5,0,2.5,100,140,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))+0.04900966748048966
291,XT,mujets,up,5,0,2.5,140,200,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))+0.11930548204516418
292,XT,mujets,up,5,0,2.5,200,300,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))+0.1601730972784885
293,XT,mujets,up,5,0,2.5,300,600,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))+0.18754049200434808
294,XT,mujets,up,5,0,2.5,600,1000,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))+0.12497377911357038
295,XT,mujets,up,4,0,2.5,20,30,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))+0.14064492035087686
296,XT,mujets,up,4,0,2.5,30,50,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))+0.1698362316693428
297,XT,mujets,up,4,0,2.5,50,70,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))+0.09775869124593917
298,XT,mujets,up,4,0,2.5,70,100,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))+0.09512431469859602
299,XT,mujets,up,4,0,2.5,100,140,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))+0.1715338361817138
300,XT,mujets,up,4,0,2.5,140,200,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))+0.4175691871580746
301,XT,mujets,up,4,0,2.5,200,300,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))+0.5606058404747097
302,XT,mujets,up,4,0,2.5,300,600,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))+0.6563917220152182
303,XT,mujets,up,4,0,2.5,600,1000,0,1,0.751537+0.0116254*log(x+19)*log(x+18)*(3-0.430731*log(x+18))+0.43740822689749637
342,XXT,mujets,central,5,0,2.5,20,1000,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))
343,XXT,mujets,central,4,0,2.5,20,1000,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))
344,XXT,mujets,down,5,0,2.5,20,30,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))-0.08679202190577083
345,XXT,mujets,down,5,0,2.5,30,50,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))-0.0573036783325605
346,XXT,mujets,down,5,0,2.5,50,70,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))-0.04901207844093883
347,XXT,mujets,down,5,0,2.5,70,100,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))-0.027510685800709103
348,XXT,mujets,down,5,0,2.5,100,140,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))-0.07261817723080632
349,XXT,mujets,down,5,0,2.5,140,200,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))-0.13225168453092764
350,XXT,mujets,down,5,0,2.5,200,300,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))-0.13143298341563925
351,XXT,mujets,down,5,0,2.5,300,600,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))-0.12903915023544227
352,XXT,mujets,down,5,0,2.5,600,1000,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))-0.12634804878487746
353,XXT,mujets,down,4,0,2.5,20,30,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))-0.3037720766701979
354,XXT,mujets,down,4,0,2.5,30,50,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))-0.20056287416396174
355,XXT,mujets,down,4,0,2.5,50,70,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))-0.1715422745432859
356,XXT,mujets,down,4,0,2.5,70,100,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))-0.09628740030248187
357,XXT,mujets,down,4,0,2.5,100,140,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))-0.25416362030782214
358,XXT,mujets,down,4,0,2.5,140,200,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))-0.46288089585824677
359,XXT,mujets,down,4,0,2.5,200,300,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))-0.46001544195473737
360,XXT,mujets,down,4,0,2.5,300,600,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))-0.45163702582404797
361,XXT,mujets,down,4,0,2.5,600,1000,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))-0.4422181707470711
362,XXT,mujets,up,5,0,2.5,20,30,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))+0.08679202190577083
363,XXT,mujets,up,5,0,2.5,30,50,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))+0.0573036783325605
364,XXT,mujets,up,5,0,2.5,50,70,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))+0.04901207844093883
365,XXT,mujets,up,5,0,2.5,70,100,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))+0.027510685800709103
366,XXT,mujets,up,5,0,2.5,100,140,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))+0.07261817723080632
367,XXT,mujets,up,5,0,2.5,140,200,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))+0.13225168453092764
368,XXT,mujets,up,5,0,2.5,200,300,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))+0.13143298341563925
369,XXT,mujets,up,5,0,2.5,300,600,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))+0.12903915023544227
370,XXT,mujets,up,5,0,2.5,600,1000,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))+0.12634804878487746
371,XXT,mujets,up,4,0,2.5,20,30,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))+0.3037720766701979
372,XXT,mujets,up,4,0,2.5,30,50,0,1,0.914546+0.00429649*log(x+19)*log(x+18)*(3-0.415775*log(x+18))+0.20056287416396174
