,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
210,T,mujets,up,5,0,2.5,20,30,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))+0.059718032336667226
211,T,mujets,up,5,0,2.5,30,50,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))+0.04235016631312351
212,T,mujets,up,5,0,2.5,50,70,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))+0.041228755170223785
213,T,mujets,up,5,0,2.5,70,100,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))+0.030954469066981013
214,T,mujets,up,5,0,2.5,100,140,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))+0.04523030365599354
215,T,mujets,up,5,0,2.5,140,200,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))+0.06621099334486946
216,T,mujets,up,5,0,2.5,200,300,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))+0.06636219927098827
217,T,mujets,up,5,0,2.5,300,600,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))+0.06009689471516679
218,T,mujets,up,5,0,2.5,600,1000,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))+0.12553316919909177
219,T,mujets,up,4,0,2.5,20,30,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))+0.2090131131783353
220,T,mujets,up,4,0,2.5,30,50,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))+0.14822558209593228
221,T,mujets,up,4,0,2.5,50,70,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))+0.14430064309578325
222,T,mujets,up,4,0,2.5,70,100,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))+0.10834064173443354
223,T,mujets,up,4,0,2.5,100,140,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))+0.15830606279597736
224,T,mujets,up,4,0,2.5,140,200,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))+0.23173847670704312
225,T,mujets,up,4,0,2.5,200,300,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))+0.23226769744845893
226,T,mujets,up,4,0,2.5,300,600,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))+0.21033913150308378
227,T,mujets,up,4,0,2.5,600,1000,0,1,0.959146+7.62908e-05*log(x+19)*log(x+18)*(3+4.13167*log(x+18))+0.4393660921968212
266,XT,mujets,central,5,0,2.5,20,1000,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))
267,XT,mujets,central,4,0,2.5,20,1000,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))
268,XT,mujets,down,5,0,2.5,20,30,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))-0.060081064294092386
269,XT,mujets,down,5,0,2.5,30,50,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))-0.0445356204474869
270,XT,mujets,down,5,0,2.5,50,70,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))-0.033820657236166035
271,XT,mujets,down,5,0,2.5,70,100,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))-0.03258633471559617
272,XT,mujets,down,5,0,2.5,100,140,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))-0.04032442537100479
273,XT,mujets,down,5,0,2.5,140,200,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))-0.06320183189932968
274,XT,mujets,down,5,0,2.5,200,300,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))-0.07048391197549651
275,XT,mujets,down,5,0,2.5,300,600,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))-0.0587937126744556
276,XT,mujets,down,5,0,2.5,600,1000,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))-0.10366050693454534
277,XT,mujets,down,4,0,2.5,20,30,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))-0.21028372502932335
278,XT,mujets,down,4,0,2.5,30,50,0,1,0.944738+0.00186608*log(x+19)*log(x+18)*(3-0.390209*log(x+18))-0.15587467156620416
