,wp,type,syst,flav,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
226,T,mujets,up,4,0,2.5,300,600,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))+0.19123029949930445
227,T,mujets,up,4,0,2.5,600,1000,0,1,1.15086+-0.00757064*log(x+19)*log(x+18)*(3-0.399379*log(x+18))+0.2941123235019174
266,XT,mujets,central,5,0,2.5,20,1000,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))
267,XT,mujets,central,4,0,2.5,20,1000,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))
268,XT,mujets,down,5,0,2.5,20,30,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))-0.06782705427414472
269,XT,mujets,down,5,0,2.5,30,50,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))-0.03782608640788901
270,XT,mujets,down,5,0,2.5,50,70,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))-0.033324209295527006
271,XT,mujets,down,5,0,2.5,70,100,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))-0.034712166816944154
272,XT,mujets,down,5,0,2.5,100,140,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))-0.04533546239000758
273,XT,mujets,down,5,0,2.5,140,200,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))-0.06440448854471544
274,XT,mujets,down,5,0,2.5,200,300,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))-0.07223976610465771
275,XT,mujets,down,5,0,2.5,300,600,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))-0.05809510861630986
276,XT,mujets,down,5,0,2.5,600,1000,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))-0.07077273506013405
277,XT,mujets,down,4,0,2.5,20,30,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))-0.23739468995950652
278,XT,mujets,down,4,0,2.5,30,50,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))-0.13239130242761155
279,XT,mujets,down,4,0,2.5,50,70,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))-0.11663473253434452
280,XT,mujets,down,4,0,2.5,70,100,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))-0.12149258385930453
281,XT,mujets,down,4,0,2.5,100,140,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))-0.15867411836502654
282,XT,mujets,down,4,0,2.5,140,200,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))-0.22541570990650403
283,XT,mujets,down,4,0,2.5,200,300,0,1,0.801738+0.00577427*log(x+19)*log(x+18)*(3-0.368584*log(x+18))-0.252839181366302
