139  HLT_IsoTkMu22
140  HLT_IsoTkMu22_eta2p1
141  HLT_IsoTkMu24
142  HLT_IsoTkMu27
143  HLT_JetE30_NoBPTX3BX
144  HLT_JetE30_NoBPTX
145  HLT_JetE50_NoBPTX3BX
146  HLT_JetE70_NoBPTX3BX
147  HLT_L1SingleMu18
148  HLT_L2Mu10
149  HLT_L1SingleMuOpen
150  HLT_L1SingleMuOpen_DT
151  HLT_L2DoubleMu23_NoVertex
152  HLT_L2DoubleMu28_NoVertex_2Cha_Angle2p5_Mass10
153  HLT_L2DoubleMu38_NoVertex_2Cha_Angle2p5_Mass10
154  HLT_L2Mu10_NoVertex_NoBPTX3BX
155  HLT_L2Mu10_NoVertex_NoBPTX
156  HLT_L2Mu45_NoVertex_3Sta_NoBPTX3BX
157  HLT_L2Mu40_NoVertex_3Sta_NoBPTX3BX
158  HLT_LooseIsoPFTau50_Trk30_eta2p1
159  HLT_LooseIsoPFTau50_Trk30_eta2p1_MET80
160  HLT_LooseIsoPFTau50_Trk30_eta2p1_MET90
161  HLT_LooseIsoPFTau50_Trk30_eta2p1_MET110
162  HLT_LooseIsoPFTau50_Trk30_eta2p1_MET120
163  HLT_PFTau120_eta2p1
164  HLT_PFTau140_eta2p1
165  HLT_VLooseIsoPFTau120_Trk50_eta2p1
166  HLT_VLooseIsoPFTau140_Trk50_eta2p1
167  HLT_Mu17_Mu8
168  HLT_Mu17_Mu8_DZ
169  HLT_Mu17_Mu8_SameSign
170  HLT_Mu17_Mu8_SameSign_DZ
171  HLT_Mu20_Mu10
172  HLT_Mu20_Mu10_DZ
173  HLT_Mu20_Mu10_SameSign
174  HLT_Mu20_Mu10_SameSign_DZ
175  HLT_Mu17_TkMu8_DZ
176  HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL
177  HLT_Mu17_TrkIsoVVL_Mu8_TrkIsoVVL_DZ
178  HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL
179  HLT_Mu17_TrkIsoVVL_TkMu8_TrkIsoVVL_DZ
180  HLT_Mu25_TkMu0_dEta18_Onia
181  HLT_Mu27_TkMu8
182  HLT_Mu30_TkMu11
183  HLT_Mu30_eta2p1_PFJet150_PFJet50
184  HLT_Mu40_TkMu11
185  HLT_Mu40_eta2p1_PFJet200_PFJet50
186  HLT_Mu20
187  HLT_TkMu17
188  HLT_TkMu17_TrkIsoVVL_TkMu8_TrkIsoVVL
189  HLT_TkMu17_TrkIsoVVL_TkMu8_TrkIsoVVL_DZ
190  HLT_TkMu20
191  HLT_Mu24_eta2p1
192  HLT_TkMu24_eta2p1
193  HLT_Mu27
194  HLT_TkMu27
195  HLT_Mu45_eta2p1
196  HLT_Mu50
197  HLT_TkMu50
198  HLT_Mu38NoFiltersNoVtx_Photon38_CaloIdL
199  HLT_Mu42NoFiltersNoVtx_Photon42_CaloIdL
200  HLT_Mu28NoFiltersNoVtxDisplaced_Photon28_CaloIdL
201  HLT_Mu33NoFiltersNoVtxDisplaced_Photon33_CaloIdL
202  HLT_Mu23NoFiltersNoVtx_Photon23_CaloIdL
203  HLT_DoubleMu18NoFiltersNoVtx
204  HLT_Mu33NoFiltersNoVtxDisplaced_DisplacedJet50_Tight
205  HLT_Mu33NoFiltersNoVtxDisplaced_DisplacedJet50_Loose
206  HLT_Mu28NoFiltersNoVtx_DisplacedJet40_Loose
207  HLT_Mu38NoFiltersNoVtxDisplaced_DisplacedJet60_Tight
208  HLT_Mu38NoFiltersNoVtxDisplaced_DisplacedJet60_Loose
209  HLT_Mu38NoFiltersNoVtx_DisplacedJet60_Loose
210  HLT_Mu28NoFiltersNoVtx_CentralCaloJet40
211  HLT_PFHT300_PFMET100
212  HLT_PFHT300_PFMET110
213  HLT_PFHT550_4JetPt50
214  HLT_PFHT650_4JetPt50
215  HLT_PFHT750_4JetPt50
216  HLT_PFHT750_4JetPt70
217  HLT_PFHT750_4JetPt80
218  HLT_PFHT800_4JetPt50
219  HLT_PFHT850_4JetPt50
220  HLT_PFJet15_NoCaloMatched
221  HLT_PFJet25_NoCaloMatched
